student_id,exam_date,subject,marks
429,2020-12,Physics,62
430,2021-09,Computers,45
431,2022-05,Chemistry,47
432,2020-05,Computers,49
433,2021-11,Maths,84
434,2022-05,Chemistry,98
435,2022-09,Physics,58
436,2022-09,Physics,72
437,2022-12,Computers,83
438,2021-01,English,78
439,2021-08,Computers,56
440,2021-10,Accounts,41
441,2020-12,English,92
442,2022-12,English,67
443,2022-02,Accounts,61
444,2022-09,Accounts,67
445,2021-07,Computers,88
446,2021-07,Computers,58
447,2020-07,Computers,81
448,2022-05,Computers,83
449,2020-11,Physics,74
450,2021-04,Computers,93
451,2020-03,Accounts,78
452,2020-11,Chemistry,92
453,2021-11,English,52
454,2022-01,Maths,81
455,2022-02,Accounts,82
456,2022-09,Computers,74
457,2020-05,Maths,61
458,2022-10,Computers,77
459,2022-01,Accounts,72
460,2021-01,Maths,46
461,2020-10,English,70
462,2021-10,Chemistry,67
463,2022-05,English,87
464,2022-08,Accounts,45
465,2021-07,Chemistry,73
466,2021-10,Maths,64
467,2021-11,Computers,88
468,2020-06,Accounts,79
469,2022-09,Physics,97
470,2020-08,Physics,43
471,2022-08,English,99
472,2021-04,Accounts,61
473,2020-06,Accounts,77
474,2021-10,English,47
475,2022-09,Computers,47
476,2022-03,Chemistry,70
477,2022-01,Physics,81
478,2022-01,Maths,78
479,2021-10,Computers,77
480,2021-11,Physics,90
481,2022-06,English,94
482,2021-08,Maths,44
483,2022-01,Computers,83
484,2022-08,English,66
485,2022-01,Accounts,94
486,2022-12,Accounts,95
487,2020-12,Physics,88
488,2020-08,Accounts,42
489,2021-12,Accounts,68
490,2022-11,Chemistry,77
491,2022-12,Chemistry,72
492,2020-01,Computers,50
493,2022-03,Physics,66
494,2021-06,Maths,73
495,2020-08,Physics,41
496,2020-12,Chemistry,65
497,2021-11,Accounts,96
498,2022-07,Physics,46
499,2020-10,Physics,99
500,2020-03,Accounts,44
1,2022-03,Physics,79
2,2022-04,Accounts,55
3,2022-12,Chemistry,41
4,2021-03,Chemistry,47
5,2022-08,Computers,61
6,2021-10,Computers,58
7,2020-07,Maths,60
8,2022-10,Maths,82
9,2021-03,Computers,41
10,2022-03,Computers,48
11,2021-03,Maths,41
12,2021-08,Accounts,41
13,2022-06,Accounts,60
14,2022-09,Computers,62
15,2022-09,Physics,63
16,2020-01,Computers,88
17,2022-05,Physics,66
18,2020-04,Computers,64
19,2021-07,Maths,58
20,2021-01,Computers,46
21,2021-04,Chemistry,44
22,2020-02,Maths,88
23,2021-11,English,42
24,2020-05,Chemistry,67
25,2022-08,Physics,91
26,2020-06,Computers,99
27,2020-07,English,45
28,2020-11,Maths,51
29,2021-12,Maths,67
30,2022-05,Computers,71
31,2022-04,Physics,72
32,2021-01,English,77
33,2021-02,English,85
34,2022-08,Computers,44
35,2021-01,Computers,66
36,2020-12,English,88
37,2020-10,Chemistry,84
38,2021-03,Maths,81
39,2021-08,Accounts,60
40,2020-08,Accounts,72
41,2021-06,Computers,61
42,2020-12,Maths,71
43,2022-01,Chemistry,83
44,2020-10,Computers,95
45,2022-01,Maths,63
46,2022-01,Computers,60
47,2022-12,Maths,95
48,2020-04,Maths,40
49,2020-05,Accounts,82
50,2022-08,English,88
51,2021-04,English,90
52,2021-08,Computers,77
53,2022-08,Physics,59
54,2022-10,Computers,84
55,2022-08,Physics,49
56,2021-02,Chemistry,53
57,2020-05,English,53
58,2022-04,Maths,66
59,2022-01,Physics,92
60,2021-03,Computers,75
61,2021-07,Accounts,99
62,2020-11,Computers,95
63,2020-06,Chemistry,88
64,2020-12,Accounts,81
65,2022-12,Physics,90
66,2021-05,Physics,96
67,2022-09,Maths,62
68,2022-03,English,82
69,2020-04,Maths,81
70,2020-10,Chemistry,87
71,2022-12,Accounts,54
72,2022-04,Computers,85
73,2022-01,Chemistry,56
74,2020-12,English,53
75,2020-10,Physics,98
76,2022-02,Accounts,46
77,2021-06,Physics,47
78,2020-04,Maths,55
79,2022-05,Chemistry,40
80,2022-07,Maths,70
81,2022-11,Accounts,86
82,2020-10,Accounts,69
83,2020-08,Physics,90
84,2021-03,English,82
85,2022-08,English,61
86,2021-03,Physics,70
87,2020-11,Chemistry,84
88,2021-07,Chemistry,94
89,2020-01,English,40
90,2021-09,Maths,77
91,2022-10,English,54
92,2020-05,Computers,59
93,2021-03,English,40
94,2022-07,English,61
95,2021-03,Physics,83
96,2021-04,Maths,81
97,2020-03,Maths,46
98,2021-05,Accounts,66
99,2021-08,Maths,89
100,2020-02,English,46
101,2021-07,Chemistry,73
102,2021-12,Accounts,90
103,2020-02,Physics,73
104,2022-04,Accounts,44
105,2020-11,Chemistry,92
106,2022-04,Physics,98
107,2020-01,Maths,95
108,2022-05,Chemistry,82
109,2021-01,Chemistry,98
110,2022-12,Chemistry,61
111,2021-01,Accounts,88
112,2020-04,Computers,40
113,2022-12,Chemistry,75
114,2021-03,Computers,96
115,2020-12,Chemistry,75
116,2020-01,Accounts,78
117,2022-05,Computers,97
118,2020-04,Accounts,75
119,2021-06,Accounts,48
120,2022-03,Accounts,45
121,2022-02,Physics,80
122,2021-04,Physics,62
123,2021-09,English,71
124,2021-09,Accounts,76
125,2021-09,English,78
126,2022-05,Accounts,63
127,2021-05,Chemistry,59
128,2022-05,English,71
129,2021-02,English,72
130,2020-08,Computers,99
131,2020-07,English,71
132,2022-05,English,68
133,2020-07,Chemistry,95
134,2020-06,Maths,76
135,2022-05,English,40
136,2020-04,Computers,53
137,2022-06,Computers,98
138,2022-12,Chemistry,63
139,2022-10,Accounts,63
140,2020-02,Chemistry,83
141,2021-12,Physics,73
142,2021-12,Computers,47
143,2020-11,Computers,54
144,2020-10,Computers,51
145,2020-11,Computers,43
146,2021-09,Computers,51
147,2020-01,Maths,50
148,2021-03,Computers,96
149,2020-04,Maths,58
150,2022-05,Chemistry,66
151,2022-05,Computers,72
152,2020-09,Chemistry,62
153,2021-05,Computers,52
154,2021-08,English,81
155,2022-11,Computers,72
156,2020-02,Maths,77
157,2020-10,English,62
158,2022-07,English,78
159,2022-11,Maths,82
160,2020-12,Chemistry,79
161,2020-02,Computers,41
162,2022-08,English,43
163,2022-07,Computers,43
164,2021-06,Maths,92
165,2022-11,English,68
166,2022-04,Accounts,80
167,2022-07,Physics,40
168,2022-12,Chemistry,94
169,2021-12,Physics,78
170,2021-10,Computers,59
171,2020-07,Maths,98
172,2020-05,Chemistry,69
173,2020-03,Maths,93
174,2020-10,Computers,82
175,2022-12,Chemistry,74
176,2021-02,Chemistry,70
177,2020-06,Computers,73
178,2022-01,Physics,91
179,2022-08,Physics,51
180,2020-08,Physics,76
181,2022-10,English,91
182,2022-03,Computers,63
183,2021-11,Accounts,76
184,2022-09,English,58
185,2021-10,Physics,64
186,2022-03,Maths,54
187,2021-11,Accounts,47
188,2021-03,Physics,97
189,2021-11,Maths,48
190,2020-02,Accounts,82
191,2022-02,Physics,44
192,2021-05,Computers,95
193,2020-10,English,57
194,2020-06,Physics,67
195,2022-10,Chemistry,44
196,2021-04,Maths,85
197,2020-02,Physics,78
198,2022-10,Accounts,55
199,2020-03,English,59
200,2021-06,Chemistry,83
201,2022-02,Chemistry,81
202,2022-03,Physics,42
203,2021-10,Physics,68
204,2022-10,Chemistry,85
205,2021-04,English,98
206,2020-02,Maths,41
207,2021-09,Physics,51
208,2022-08,Chemistry,96
209,2022-12,Chemistry,85
210,2021-07,Maths,95
211,2020-02,Maths,56
212,2022-07,Maths,64
213,2020-04,Accounts,90
214,2022-07,Computers,60
215,2021-06,Maths,81
216,2022-06,Computers,97
217,2020-08,English,58
218,2021-12,Chemistry,92
219,2020-09,Computers,73
220,2021-07,Accounts,97
221,2020-02,Chemistry,56
222,2021-02,English,69
223,2021-12,English,53
224,2020-03,English,54
225,2021-10,English,92
226,2020-03,Computers,93
227,2021-11,Maths,85
228,2020-12,Maths,71
229,2020-06,Chemistry,99
230,2022-08,Chemistry,47
231,2022-09,Computers,83
232,2020-07,Computers,44
233,2022-06,Computers,44
234,2021-09,English,95
235,2022-07,Chemistry,57
236,2022-12,Physics,57
237,2022-03,Physics,80
238,2020-08,Computers,84
239,2022-06,Accounts,61
240,2021-06,Computers,54
241,2022-02,Computers,48
242,2020-05,Maths,97
243,2021-04,Computers,62
244,2022-12,Computers,76
245,2021-07,Computers,75
246,2021-11,Physics,75
247,2020-02,Computers,60
248,2020-04,Maths,61
249,2021-06,Chemistry,53
250,2022-09,Computers,87
251,2020-08,Accounts,62
252,2022-01,Accounts,57
253,2022-12,Physics,59
254,2021-03,Computers,97
255,2020-10,Computers,77
256,2022-07,Computers,51
257,2020-12,Computers,72
258,2021-01,English,75
259,2022-01,Chemistry,81
260,2022-10,Computers,47
261,2022-01,Maths,88
262,2020-04,Accounts,92
263,2021-09,Maths,44
264,2020-04,Accounts,96
265,2022-09,Chemistry,71
266,2020-06,English,81
267,2020-05,English,46
268,2020-01,Maths,75
269,2020-09,Maths,90
270,2021-07,English,94
271,2020-12,Maths,72
272,2020-06,Accounts,72
273,2020-10,Maths,70
274,2020-07,Maths,95
275,2021-06,English,75
276,2022-03,Maths,48
277,2021-07,Computers,69
278,2021-04,Computers,55
279,2020-06,Maths,47
280,2020-12,Accounts,64
281,2021-03,Computers,68
282,2020-03,Maths,62
283,2020-09,Chemistry,62
284,2021-01,Physics,53
285,2020-10,Accounts,54
286,2020-11,Chemistry,82
287,2020-05,Computers,82
288,2022-03,Maths,70
289,2022-07,Chemistry,64
290,2021-12,Computers,47
291,2022-02,Physics,90
292,2021-03,Chemistry,98
293,2020-08,Accounts,65
294,2020-01,Maths,43
295,2022-05,Physics,70
296,2022-11,Accounts,41
297,2021-07,Accounts,74
298,2021-02,Maths,92
299,2021-08,Computers,42
300,2022-08,Chemistry,77
301,2022-06,Chemistry,53
302,2020-05,English,99
303,2020-06,Physics,54
304,2022-04,Physics,87
305,2021-05,Computers,90
306,2020-09,Chemistry,53
307,2021-10,Chemistry,73
308,2022-02,Maths,67
309,2020-03,Computers,98
310,2022-01,English,98
311,2021-08,Accounts,90
312,2022-12,Chemistry,87
313,2021-01,English,93
314,2022-06,Computers,69
315,2021-09,Chemistry,84
316,2022-02,Computers,98
317,2021-10,Physics,96
318,2022-10,Maths,93
319,2022-09,Physics,52
320,2020-07,Chemistry,86
321,2021-10,English,73
322,2021-11,Chemistry,80
323,2021-07,English,69
324,2020-05,Chemistry,65
325,2021-01,Maths,62
326,2021-09,English,70
327,2022-12,Chemistry,69
328,2020-01,Chemistry,93
329,2021-02,Physics,73
330,2021-06,English,64
331,2020-09,Accounts,42
332,2022-01,Computers,63
333,2022-11,Computers,95
334,2022-01,Accounts,92
335,2021-08,English,59
336,2020-10,Maths,66
337,2020-09,Physics,75
338,2020-04,Maths,81
339,2020-11,English,75
340,2020-03,Chemistry,75
341,2020-03,Maths,55
342,2021-04,Chemistry,99
343,2022-06,Computers,87
344,2022-08,Computers,54
345,2021-12,Maths,42
346,2020-04,English,45
347,2021-06,Chemistry,91
348,2021-06,Computers,83
349,2021-01,Physics,63
350,2022-04,Accounts,82
351,2022-05,Chemistry,71
352,2020-03,Chemistry,98
353,2022-03,Accounts,60
354,2020-12,Physics,85
355,2021-01,Accounts,90
356,2020-11,English,93
357,2020-03,English,88
358,2021-08,Computers,81
359,2021-05,Maths,57
360,2022-12,Maths,75
361,2021-10,Computers,48
362,2022-11,English,51
363,2021-09,Accounts,98
364,2022-11,Physics,98
365,2021-10,Computers,69
366,2022-02,Maths,89
367,2021-11,Maths,74
368,2020-04,English,65
369,2022-02,Accounts,48
370,2020-02,Chemistry,94
371,2022-01,English,75
372,2022-04,Maths,54
373,2021-02,Chemistry,43
374,2020-02,Maths,51
375,2021-08,Physics,52
376,2021-04,Accounts,67
377,2020-01,Physics,58
378,2022-08,English,84
379,2020-11,Accounts,71
380,2020-12,Chemistry,55
381,2020-05,Chemistry,97
382,2021-03,Physics,94
383,2020-04,Physics,75
384,2022-10,Chemistry,62
385,2021-09,Physics,47
386,2022-09,Physics,55
387,2022-01,Maths,68
388,2022-08,Computers,93
389,2022-07,Maths,75
390,2022-11,Maths,86
391,2021-11,Physics,73
392,2020-10,Chemistry,58
393,2020-01,Accounts,53
394,2021-07,Accounts,72
395,2020-07,English,81
396,2022-11,Computers,84
397,2022-05,English,84
398,2020-03,Maths,75
399,2022-02,Computers,58
400,2022-01,Chemistry,89
401,2021-01,Chemistry,95
402,2020-08,English,50
403,2022-04,Accounts,92
404,2022-06,English,88
405,2020-01,Accounts,42
406,2022-09,Physics,85
407,2020-05,English,94
408,2020-09,Maths,82
409,2020-12,Maths,69
410,2022-06,Physics,92
411,2021-10,Chemistry,59
412,2021-04,English,73
413,2022-03,English,45
414,2022-08,English,64
415,2020-04,Chemistry,45
416,2020-06,Computers,45
417,2022-07,English,66
418,2020-11,Computers,44
419,2021-02,Physics,75
420,2020-10,English,73
421,2022-08,English,84
422,2022-04,Maths,97
423,2021-12,English,85
424,2021-06,Computers,88
425,2020-09,Accounts,58
426,2021-07,Computers,76
427,2021-09,Physics,64
428,2021-03,Chemistry,52
429,2021-04,Accounts,83
430,2021-05,Chemistry,46
431,2020-12,Maths,71
432,2020-01,Computers,78
433,2020-01,English,52
434,2020-01,English,76
435,2020-07,Maths,84
436,2022-04,Maths,58
437,2022-10,Accounts,52
438,2021-03,Chemistry,67
439,2022-01,Accounts,70
440,2022-09,Physics,82
441,2021-01,English,65
442,2022-12,Accounts,41
443,2022-12,Accounts,69
444,2021-03,Computers,44
445,2021-08,Maths,94
446,2022-06,Computers,59
447,2021-12,Accounts,45
448,2021-09,Accounts,53
449,2022-08,Chemistry,91
450,2022-10,English,66
451,2020-12,Computers,47
452,2020-03,Accounts,78
453,2022-02,Physics,64
454,2022-03,Maths,97
455,2020-11,Maths,65
456,2020-12,Accounts,67
457,2022-05,Chemistry,92
458,2020-06,Maths,99
459,2021-06,Maths,45
460,2022-10,Computers,43
461,2020-06,Computers,99
462,2022-07,English,40
463,2020-11,Accounts,72
464,2020-09,Physics,91
465,2022-03,Physics,67
466,2020-07,Chemistry,96
467,2020-07,Chemistry,97
468,2021-03,Computers,54
469,2022-07,Accounts,84
470,2021-02,Computers,81
471,2022-09,Maths,82
472,2020-12,Maths,68
473,2021-12,Chemistry,45
474,2022-07,Maths,79
475,2022-11,Chemistry,78
476,2020-10,English,83
477,2021-03,Maths,59
478,2020-07,Physics,75
479,2020-04,Computers,72
480,2020-03,Computers,50
481,2020-07,Computers,65
482,2022-07,English,96
483,2020-03,Physics,76
484,2020-10,Accounts,70
485,2022-11,Maths,43
486,2021-08,Physics,90
487,2020-12,Chemistry,89
488,2021-10,English,69
489,2020-04,Chemistry,84
490,2022-12,English,73
491,2022-09,Accounts,97
492,2021-03,English,42
493,2020-10,Computers,51
494,2020-07,Physics,97
495,2021-09,Accounts,71
496,2022-03,Physics,80
497,2022-08,Physics,54
498,2020-06,Maths,63
499,2020-11,Physics,67
500,2020-09,English,46
1,2022-09,Physics,81
2,2021-10,Accounts,81
3,2021-01,Computers,95
4,2021-03,Chemistry,70
5,2020-05,Chemistry,79
6,2022-08,Physics,91
7,2020-06,Accounts,74
8,2021-07,Chemistry,98
9,2020-08,Chemistry,48
10,2021-10,Maths,69
11,2021-12,Chemistry,55
12,2022-12,Computers,87
13,2022-05,Accounts,76
14,2020-05,Computers,67
15,2020-02,Accounts,80
16,2020-02,Chemistry,59
17,2021-08,English,92
18,2020-09,English,57
19,2020-08,Maths,67
20,2022-10,Accounts,73
21,2021-03,Accounts,91
22,2021-12,English,77
23,2021-11,Accounts,73
24,2021-12,English,74
25,2022-05,Maths,48
26,2022-01,Accounts,80
27,2020-01,Computers,94
28,2021-03,Chemistry,66
29,2020-03,Chemistry,85
30,2020-05,English,76
31,2022-05,Accounts,41
32,2021-08,English,88
33,2021-11,English,62
34,2021-01,Maths,65
35,2020-12,Accounts,46
36,2021-07,Chemistry,83
37,2022-09,Accounts,45
38,2021-08,Computers,62
39,2022-10,English,41
40,2021-12,Accounts,93
41,2020-09,Computers,62
42,2021-05,English,48
43,2022-12,Computers,40
44,2022-02,Physics,47
45,2021-09,Accounts,60
46,2022-06,Maths,95
47,2020-09,English,98
48,2020-03,Maths,43
49,2021-01,Chemistry,75
50,2020-02,Chemistry,78
51,2022-09,English,61
52,2022-09,Physics,58
53,2022-02,English,59
54,2020-10,Maths,64
55,2022-01,Chemistry,88
56,2020-02,Chemistry,78
57,2022-07,Physics,41
58,2021-02,Computers,45
59,2021-03,Physics,77
60,2022-01,Accounts,83
61,2020-04,English,64
62,2022-01,English,61
63,2022-12,Chemistry,95
64,2021-03,Accounts,57
65,2020-01,Maths,55
66,2021-08,Maths,40
67,2021-11,English,72
68,2020-01,Computers,52
69,2022-11,Chemistry,67
70,2020-02,Physics,94
71,2021-04,Computers,46
72,2021-01,Computers,51
73,2020-02,Chemistry,43
74,2022-06,Accounts,66
75,2020-02,Computers,56
76,2020-02,Chemistry,85
77,2022-02,Computers,77
78,2020-07,Chemistry,86
79,2021-12,Computers,44
80,2020-07,English,50
81,2020-06,Chemistry,75
82,2020-02,Accounts,77
83,2020-09,English,57
84,2021-06,English,69
85,2021-02,Computers,86
86,2020-04,Computers,62
87,2022-06,English,46
88,2022-07,Chemistry,67
89,2020-08,Chemistry,53
90,2022-11,Physics,57
91,2020-09,Computers,92
92,2022-01,Computers,62
93,2020-04,Accounts,78
94,2022-08,Physics,96
95,2022-07,Accounts,63
96,2021-09,Computers,71
97,2022-08,Maths,72
98,2020-02,English,56
99,2022-12,Maths,69
100,2021-02,Computers,60
101,2022-11,Maths,76
102,2021-08,Physics,82
103,2020-03,Chemistry,91
104,2021-08,Chemistry,44
105,2021-08,Accounts,94
106,2021-01,Accounts,97
107,2022-11,Maths,42
108,2020-01,Maths,63
109,2022-09,Computers,43
110,2022-01,Chemistry,80
111,2021-10,Accounts,66
112,2020-03,Accounts,66
113,2021-10,Chemistry,88
114,2022-02,Accounts,51
115,2022-11,Accounts,50
116,2022-09,English,87
117,2021-12,Accounts,52
118,2021-08,Maths,78
119,2020-10,Accounts,98
120,2021-09,Physics,55
121,2020-12,Computers,50
122,2021-03,Chemistry,58
123,2021-02,English,90
124,2022-11,Accounts,75
125,2020-12,Chemistry,69
126,2020-10,Physics,40
127,2021-10,Maths,75
128,2022-08,Physics,43
129,2022-11,Maths,82
130,2020-04,Maths,67
131,2021-01,Physics,70
132,2022-01,English,84
133,2022-03,Chemistry,44
134,2020-05,English,49
135,2021-09,English,72
136,2020-03,English,61
137,2021-01,Chemistry,78
138,2022-10,English,66
139,2020-02,Computers,84
140,2022-10,Computers,72
141,2021-05,Physics,72
142,2022-05,Maths,48
143,2020-01,Accounts,88
144,2021-03,Chemistry,60
145,2020-07,Computers,73
146,2022-04,Physics,93
147,2021-08,Computers,85
148,2021-07,Chemistry,79
149,2020-09,Accounts,84
150,2020-03,Accounts,75
151,2021-02,Accounts,72
152,2022-07,Maths,94
153,2022-10,Physics,99
154,2020-12,Physics,58
155,2022-12,Chemistry,92
156,2021-06,Chemistry,82
157,2021-05,Physics,40
158,2022-02,Maths,87
159,2021-10,Accounts,73
160,2020-03,Maths,99
161,2022-10,Physics,48
162,2021-05,Chemistry,66
163,2022-10,Accounts,54
164,2022-05,Physics,95
165,2022-01,Computers,52
166,2022-03,Accounts,78
167,2021-03,Chemistry,41
168,2020-04,Chemistry,95
169,2021-12,Accounts,53
170,2022-01,Accounts,57
171,2020-07,Chemistry,69
172,2022-01,Chemistry,71
173,2022-05,English,58
174,2020-11,Maths,62
175,2020-10,English,83
176,2022-11,Accounts,90
177,2021-03,Maths,43
178,2020-03,Physics,85
179,2020-09,Chemistry,83
180,2022-02,English,70
181,2021-12,Accounts,65
182,2021-08,Accounts,83
183,2022-12,Chemistry,80
184,2020-10,Accounts,55
185,2020-07,Chemistry,88
186,2020-12,English,52
187,2020-01,Maths,57
188,2021-06,Chemistry,77
189,2021-02,Physics,55
190,2022-12,Chemistry,65
191,2022-08,Maths,99
192,2022-01,Chemistry,76
193,2022-11,Accounts,60
194,2021-04,Maths,66
195,2021-04,Maths,63
196,2021-09,Computers,85
197,2021-04,Physics,60
198,2020-06,Physics,70
199,2022-09,Accounts,93
200,2022-08,English,68
201,2021-03,Chemistry,73
202,2022-10,Physics,83
203,2022-09,Computers,98
204,2021-12,Maths,48
205,2021-05,Physics,71
206,2020-03,English,63
207,2020-05,Accounts,73
208,2021-06,English,43
209,2022-12,English,72
210,2022-05,Physics,90
211,2022-05,Physics,82
212,2020-11,Maths,55
213,2020-09,Accounts,74
214,2022-05,Physics,69
215,2020-11,Chemistry,74
216,2022-02,Chemistry,97
217,2021-10,Maths,76
218,2021-02,Chemistry,83
219,2022-03,Accounts,51
220,2022-02,Accounts,94
221,2020-08,Computers,90
222,2020-06,Accounts,60
223,2022-01,Computers,84
224,2021-10,Physics,43
225,2020-02,Accounts,63
226,2022-10,English,88
227,2020-10,Maths,97
228,2020-05,Computers,95
229,2020-08,English,65
230,2021-11,Chemistry,89
231,2022-06,Computers,76
232,2022-08,Computers,60
233,2020-07,Accounts,77
234,2022-03,Physics,68
235,2022-06,English,86
236,2022-06,Chemistry,90
237,2021-05,Maths,90
238,2021-09,Chemistry,64
239,2021-10,English,43
240,2022-10,Accounts,93
241,2022-05,Physics,93
242,2020-08,Physics,56
243,2021-08,Computers,74
244,2022-07,English,97
245,2020-07,Computers,45
246,2022-03,Physics,63
247,2022-04,English,83
248,2021-04,Computers,55
249,2020-09,Physics,80
250,2022-07,Computers,47
251,2021-10,Maths,78
252,2021-12,English,60
253,2020-04,Chemistry,83
254,2022-08,Maths,43
255,2020-11,English,79
256,2021-09,Computers,50
257,2021-05,Maths,65
258,2022-10,English,88
259,2020-11,English,41
260,2021-09,Maths,94
261,2021-03,Maths,72
262,2021-09,Accounts,45
263,2020-07,English,53
264,2021-02,Chemistry,55
265,2022-11,Computers,78
266,2021-11,Physics,52
267,2022-09,Maths,75
268,2021-10,Maths,54
269,2022-08,Chemistry,94
270,2020-01,English,54
271,2021-08,English,57
272,2021-02,Accounts,84
273,2020-02,English,59
274,2020-06,Maths,78
275,2020-12,Accounts,87
276,2020-12,English,44
277,2020-01,English,81
278,2020-03,Chemistry,40
279,2020-08,Physics,75
280,2022-01,English,97
281,2020-10,Computers,62
282,2021-09,Physics,98
283,2021-05,Chemistry,49
284,2021-11,Computers,90
285,2021-09,Chemistry,72
286,2021-05,English,91
287,2021-01,Computers,85
288,2022-04,Maths,49
289,2022-10,Computers,58
290,2021-04,Chemistry,92
291,2021-05,Accounts,53
292,2022-07,Physics,92
293,2022-05,Computers,62
294,2022-01,Accounts,97
295,2020-03,Physics,75
296,2020-09,Accounts,80
297,2020-09,Maths,76
298,2022-02,Maths,68
299,2021-03,Maths,58
300,2021-05,Chemistry,67
